id,EAP,HPL,MWS
id03438,0.11983217,0.006640544,0.8735272
id22923,0.45234105,0.49261558,0.055043332
id08610,0.7954787,0.049910072,0.15461124
id25355,0.11938124,0.3138927,0.5667261
id16916,0.5177415,0.2618062,0.22045228
id12793,0.10164464,0.84220713,0.056148183
id11859,0.61571,0.101635985,0.282654
id02434,0.37123403,0.50841767,0.12034831
id27703,0.12720312,0.06002536,0.8127715
id25212,0.23125607,0.7072536,0.0614904
id11308,0.16213378,0.42007226,0.41779396
id26094,0.7442644,0.12714486,0.12859076
id22080,0.8507857,0.09810734,0.05110699
id03545,0.78561854,0.15202227,0.06235916
id23725,0.23286293,0.09216172,0.67497534
id12009,0.37644708,0.264375,0.35917792
id24241,0.1877318,0.20130025,0.610968
id03596,0.12853356,0.70839995,0.16306652
id10749,0.22263488,0.38479128,0.39257383
id22794,0.17531437,0.05484714,0.76983845
id15482,0.1945051,0.079850465,0.72564447
id04833,0.61362255,0.13847032,0.24790718
id00397,0.082534246,0.011172033,0.9062937
id14691,0.11214934,0.17103305,0.7168176
id05193,0.047570486,0.0041225688,0.948307
id19541,0.50752616,0.20157987,0.2908939
id22166,0.041230682,0.013506011,0.9452633
id20744,0.26802573,0.11475206,0.61722225
id10392,0.09441068,0.15070334,0.754886
id00770,0.9551719,0.03209106,0.012737021
id06018,0.2304138,0.6726851,0.09690111
id15678,0.10371609,0.027970016,0.8683139
id08305,0.49814823,0.052183557,0.44966817
id08903,0.56196135,0.17647429,0.26156443
id14752,0.1277426,0.5971936,0.27506384
id12468,0.071531415,0.92131335,0.0071551837
id05085,0.43861488,0.33776826,0.22361691
id21993,0.17686018,0.021715235,0.80142456
id15503,0.63312215,0.20038646,0.16649139
id03021,0.020558614,0.9513107,0.028130773
id16123,0.9721409,0.007043848,0.020815212
id19383,0.84114516,0.09949571,0.05935916
id04186,0.741524,0.11282745,0.1456486
id17954,0.05495276,0.044541135,0.90050614
id12030,0.3909264,0.10114816,0.50792545
id13020,0.75266576,0.14023373,0.107100494
id25327,0.19479772,0.22420475,0.58099747
id16344,0.2757263,0.10898759,0.6152861
id12303,0.32429692,0.5696079,0.10609521
id15017,0.557452,0.33685923,0.105688766
id22308,0.28615695,0.06128309,0.65255994
id06536,0.12806629,0.132103,0.7398307
id19797,0.23527966,0.5581245,0.20659587
id06332,0.6665586,0.23173006,0.1017113
id22941,0.2965795,0.15991433,0.54350615
id13547,0.30088645,0.40560636,0.29350716
id06928,0.1396322,0.05089056,0.80947727
id12521,0.31761613,0.6590441,0.023339754
id25716,0.23547,0.005057204,0.7594728
id27116,0.060256075,0.16185078,0.7778931
id19941,0.03395698,0.9377009,0.02834208
id05711,0.14770254,0.044910777,0.8073867
id02097,0.053495135,0.023537053,0.9229678
id03563,0.16980825,0.73515934,0.09503239
id02295,0.65520006,0.08268883,0.2621111
id08179,0.582323,0.2463793,0.17129771
id05332,0.1336578,0.7233839,0.1429583
id15697,0.2820604,0.08556114,0.63237846
id17026,0.23582387,0.041931868,0.72224426
id04243,0.7084838,0.28140414,0.010112029
id13175,0.993028,0.004333293,0.0026386627
id05387,0.81329036,0.045357257,0.14135234
id19989,0.2966707,0.5649293,0.13839997
id25173,0.54790443,0.15721057,0.294885
id08925,0.036967106,0.8611154,0.10191751
id03034,0.0746181,0.88032293,0.04505895
id13272,0.4427386,0.5030774,0.054184042
id07956,0.53795344,0.027249934,0.43479663
id02648,0.21790734,0.041688677,0.740404
id01778,0.4130282,0.03661636,0.55035543
id12846,0.05356075,0.047497083,0.8989421
id19001,0.5781577,0.0569842,0.36485812
id05763,0.46398637,0.29085568,0.24515797
id15590,0.043467484,0.012227938,0.9443046
id04912,0.35756606,0.23632422,0.40610975
id21201,0.732694,0.07172275,0.19558325
id13215,0.8736598,0.06765686,0.058683358
id15612,0.3546624,0.53086203,0.11447554
id18501,0.2657834,0.3231538,0.4110628
id07223,0.04926088,0.913235,0.0375041
id06707,0.3768013,0.3132309,0.3099678
id05238,0.04482076,0.92560905,0.029570179
id00935,0.12280197,0.024485633,0.85271245
id00110,0.13983469,0.088198975,0.77196634
id17476,0.2854368,0.23568478,0.47887835
id15170,0.6899895,0.25694978,0.05306072
id13397,0.15064916,0.5727077,0.27664313
id24283,0.28798613,0.06735795,0.64465594
id15234,0.79735,0.18259117,0.020058865
id16884,0.53126806,0.28022578,0.18850619
id07831,0.30281147,0.10962587,0.5875627
id16038,0.72158176,0.11977887,0.15863934
id03629,0.5058375,0.20910265,0.2850599
id21019,0.86312443,0.018029608,0.118845955
id21835,0.3071451,0.25877643,0.43407845
id04480,0.40774974,0.56510633,0.02714393
id20838,0.6783796,0.105983146,0.21563727
id24195,0.52564466,0.13800353,0.33635175
id05448,0.67774963,0.11546051,0.20678985
id15957,0.18193991,0.7502026,0.067857474
id19956,0.025212104,0.0023914573,0.9723964
id15104,0.19970632,0.0698919,0.7304018
id17559,0.7216489,0.2546198,0.023731388
id16839,0.72689384,0.07026177,0.20284443
id14493,0.41164935,0.04207134,0.5462793
id08833,0.1917185,0.07274914,0.73553234
id15723,0.14293186,0.54299814,0.31407
id02716,0.75166047,0.0333267,0.21501285
id06689,0.21014157,0.5830437,0.20681469
id18837,0.40610513,0.28269362,0.31120124
id04466,0.9507045,0.02727643,0.022019045
id00686,0.77547634,0.055936754,0.16858698
id09010,0.05356913,0.9334402,0.012990641
id23353,0.9040248,0.07157047,0.024404734
id00066,0.48468,0.19814049,0.31717953
id15724,0.120857574,0.5779683,0.30117413
id23486,0.08022581,0.00798071,0.91179353
id22258,0.13189265,0.06427858,0.8038287
id02292,0.60233647,0.3211806,0.07648293
id16356,0.37540755,0.11439418,0.5101983
id00235,0.85445267,0.016848167,0.1286992
id25522,0.051990546,0.05512263,0.8928868
id04204,0.06598711,0.71881837,0.21519451
id22016,0.36804473,0.08619011,0.54576516
id06480,0.2583899,0.54761124,0.19399889
id08718,0.3551037,0.4365742,0.20832206
id05251,0.044523586,0.8503811,0.10509533
id03359,0.7626624,0.059491985,0.17784563
id16117,0.11728144,0.22407693,0.65864164
id17000,0.011581334,0.97497374,0.013444914
id01730,0.124167435,0.80874836,0.06708421
id00630,0.70749444,0.18639265,0.10611291
id18175,0.43296394,0.013891295,0.55314475
id00907,0.7957113,0.12364716,0.08064152
id18251,0.09712565,0.8792231,0.023651266
id25861,0.5292788,0.13581316,0.33490804
id00398,0.76903766,0.17608806,0.054874275
id27573,0.8153214,0.13803133,0.046647232
id10022,0.34450233,0.44701707,0.20848061
id15901,0.17088446,0.007862041,0.82125354
id00451,0.19197519,0.6077334,0.2002914
id23129,0.4623214,0.49480626,0.042872317
id26498,0.23198228,0.6802029,0.087814845
id14741,0.39609867,0.55767226,0.04622902
id18453,0.69898194,0.043733954,0.2572841
id08309,0.9058984,0.033037893,0.06106374
id00320,0.6323857,0.19527239,0.17234196
id07688,0.035881955,0.011154403,0.9529636
id01556,0.4158043,0.121489674,0.462706
id00178,0.7484761,0.070488505,0.18103541
id18902,0.047654197,0.019507773,0.93283796
id27002,0.8017678,0.13157663,0.066655606
id21418,0.97440875,0.019396292,0.0061950064
id23018,0.3861031,0.05320924,0.5606876
id07032,0.43553162,0.23570955,0.3287588
id16195,0.7023322,0.20640174,0.09126606
id11202,0.15091346,0.84563476,0.0034518053
id09578,0.60434186,0.29541877,0.100239344
id26984,0.8028041,0.05696045,0.14023544
id19856,0.10899016,0.5390749,0.35193497
id12086,0.2677515,0.36408603,0.36816248
id12052,0.035535917,0.18399715,0.7804669
id17728,0.1922547,0.06421342,0.7435319
id24608,0.8199616,0.072761364,0.107277066
id21097,0.32318544,0.45558774,0.22122675
id20179,0.044626247,0.10392469,0.8514491
id15144,0.12660503,0.77616906,0.097225904
id00206,0.5993233,0.12548871,0.275188
id22285,0.098149545,0.02500294,0.8768475
id06417,0.105427995,0.38170508,0.5128669
id00215,0.16494447,0.76207584,0.07297965
id04201,0.047404256,0.12922119,0.8233745
id21771,0.6218991,0.07948122,0.29861966
id12451,0.2536586,0.41753653,0.32880482
id14250,0.20635873,0.35824606,0.43539515
id03433,0.4287223,0.45091626,0.12036145
id03303,0.18771872,0.05407163,0.75820965
id25901,0.28752688,0.5952017,0.117271505
id06945,0.83997303,0.034526575,0.1255004
id05664,0.75803983,0.04509355,0.19686662
id05741,0.8522164,0.077340156,0.070443414
id10652,0.25533146,0.0658378,0.6788308
id16300,0.8385273,0.08387248,0.07760024
id12319,0.42846248,0.22304422,0.34849328
id07500,0.16793028,0.7937825,0.03828725
id12478,0.28763983,0.5614668,0.15089333
id03076,0.072967,0.033348072,0.893685
id00969,0.33892268,0.63484406,0.026233269
id23636,0.22056258,0.7347821,0.044655353
id09791,0.051825374,0.57248753,0.37568712
id05680,0.054986067,0.14882176,0.79619217
id03672,0.19042581,0.71302533,0.09654889
id04286,0.285993,0.4754994,0.23850758
id23883,0.09140966,0.6161591,0.29243127
id11914,0.23504579,0.027195327,0.73775893
id20974,0.62932235,0.3116841,0.058993567
id26125,0.23651691,0.10087537,0.6626077
id15543,0.87440664,0.05394776,0.07164556
id19471,0.33556876,0.60810393,0.05632736
id11503,0.55583805,0.3784951,0.065666795
id09321,0.340016,0.24920806,0.41077593
id25560,0.08485407,0.017179262,0.8979667
id06726,0.4054146,0.30073518,0.2938502
id05709,0.41012883,0.28094473,0.30892646
id09788,0.09772041,0.7047642,0.19751537
id05289,0.84976834,0.106723405,0.04350828
id11815,0.025535531,0.94825447,0.026210036
id22422,0.8408288,0.041934382,0.117236815
id25954,0.86763936,0.027495647,0.104865015
id13601,0.6662742,0.29661146,0.037114337
id05677,0.46340093,0.04252715,0.494072
id10498,0.116628304,0.8143025,0.069069184
id02665,0.14265567,0.8299524,0.02739193
id10114,0.036919843,0.67980033,0.28327984
id26314,0.8676318,0.07791957,0.054448627
id21240,0.4268627,0.14688496,0.42625234
id15569,0.5614874,0.14496183,0.29355082
id25928,0.7125394,0.02714055,0.26032004
id22706,0.051505245,0.9285788,0.019915946
id20877,0.06399243,0.8128495,0.12315808
id04318,0.8241203,0.031887088,0.14399263
id18299,0.35137975,0.5671125,0.08150775
id08126,0.01187679,0.011961348,0.9761619
id14293,0.68556833,0.03666929,0.2777624
id12759,0.8711013,0.107731625,0.02116711
id11983,0.26479346,0.53407264,0.20113395
id05580,0.4821684,0.42460087,0.093230724
id25846,0.42382717,0.32726374,0.24890906
id01939,0.50870425,0.1108294,0.38046634
id26327,0.07909254,0.15103018,0.7698773
id11068,0.22204588,0.3230396,0.45491454
id08404,0.71290296,0.062383205,0.22471382
id27189,0.32079354,0.6574142,0.021792265
id15119,0.27186334,0.64297456,0.085162096
id26525,0.9173545,0.013763809,0.068881705
id03618,0.19118057,0.75261396,0.056205504
id27220,0.9398874,0.039472606,0.020639922
id18777,0.14246115,0.023947418,0.8335914
id20213,0.87805027,0.06534746,0.056602288
id20403,0.80330724,0.14606749,0.050625335
id03777,0.06594274,0.06850893,0.8655483
id10595,0.5144956,0.34394428,0.14156012
id13816,0.5714287,0.007846104,0.42072523
id05667,0.3513091,0.51824933,0.13044158
id24629,0.3752325,0.06866476,0.55610275
id20398,0.10957214,0.21267562,0.67775226
id14108,0.023629643,0.0149242785,0.96144605
id06196,0.029616268,0.9470935,0.023290243
id02800,0.40970218,0.48307472,0.10722314
id18732,0.059519134,0.9325095,0.007971377
id11915,0.1882102,0.7024751,0.109314725
id09739,0.81098497,0.11843857,0.0705765
id24672,0.81763756,0.10261806,0.07974442
id00414,0.090249665,0.14495072,0.7647996
id16307,0.94673103,0.04571258,0.007556323
id14043,0.14626513,0.17727806,0.67645687
id00517,0.017238896,0.007217013,0.9755441
id09744,0.6923822,0.2914346,0.016183168
id19257,0.94960594,0.028252836,0.022141265
id15437,0.37990797,0.29508722,0.3250048
id16352,0.55618805,0.08456579,0.35924616
id18849,0.25704047,0.17912415,0.56383544
id19434,0.04136403,0.9216218,0.037014186
id17928,0.62780446,0.13310681,0.23908874
id16896,0.32483408,0.03395799,0.64120793
id02135,0.15057248,0.4513961,0.39803138
id15075,0.8797108,0.04781931,0.07246992
id27486,0.07174331,0.88286525,0.0453914
id19422,0.55009353,0.3054324,0.14447412
id09603,0.09723326,0.8691146,0.03365215
id02133,0.63708895,0.30735815,0.05555294
id03441,0.86086565,0.029961174,0.10917319
id02398,0.12118452,0.8364019,0.042413652
id05152,0.7546962,0.08239922,0.16290465
id17838,0.33262947,0.0059875296,0.66138303
id25060,0.4879067,0.45175603,0.06033724
id09998,0.32030314,0.24820742,0.4314895
id01828,0.2212338,0.6661452,0.11262105
id25377,0.44605246,0.039018955,0.5149286
id22175,0.2011277,0.7761028,0.02276954
id02974,0.251931,0.07325675,0.6748122
id26955,0.7718595,0.13581234,0.092328124
id21091,0.4624781,0.30812728,0.22939461
id12802,0.95763034,0.02917032,0.013199352
id07432,0.037108693,0.94183934,0.021051923
id18749,0.7828512,0.13956225,0.077586465
id15030,0.099766195,0.2787635,0.6214703
id17155,0.2163919,0.65759695,0.12601115
id08128,0.062218864,0.57553625,0.36224487
id25706,0.053984627,0.79234445,0.15367086
id15645,0.87921447,0.035263874,0.08552168
id04943,0.19342096,0.29198804,0.51459104
id27566,0.2781401,0.41192836,0.30993158
id11765,0.13611655,0.1973739,0.66650957
id13783,0.4356476,0.22655562,0.3377968
id00492,0.12071803,0.48944303,0.3898389
id27636,0.0765432,0.12561797,0.79783887
id04273,0.6974372,0.16607983,0.13648298
id02537,0.2765163,0.17886662,0.54461706
id24349,0.5663344,0.35457078,0.0790948
id00023,0.029788353,0.92351866,0.046693012
id23025,0.22433913,0.691142,0.084518805
id08722,0.3601813,0.14390905,0.49590963
id02420,0.5236339,0.46450227,0.011863812
id10811,0.83586806,0.06807903,0.096052885
id04019,0.23248036,0.22425193,0.54326767
id18334,0.92321974,0.027161375,0.049618896
id16781,0.6173136,0.21380162,0.16888478
id08773,0.46513256,0.3841414,0.15072607
id19214,0.12822744,0.447946,0.42382652
id09589,0.0631157,0.91238487,0.024499372
id24246,0.75960934,0.059082583,0.18130809
id23577,0.54060674,0.35837382,0.10101949
id09305,0.6867876,0.20824225,0.10497015
id16460,0.54326373,0.07979734,0.37693894
id21115,0.49512845,0.23100473,0.27386686
id25996,0.15195131,0.058474112,0.7895745
id02551,0.22866787,0.06071881,0.7106133
id19352,0.28441262,0.004315865,0.7112715
id03806,0.05433745,0.035012938,0.9106496
id26544,0.40619153,0.35445812,0.23935033
id18761,0.6912177,0.24381623,0.06496603
id24148,0.6086199,0.305577,0.08580308
id16095,0.1448588,0.69527084,0.15987037
id18442,0.18437578,0.48898968,0.32663453
id22596,0.037031967,0.009758568,0.9532094
id23002,0.06259904,0.11069588,0.8267051
id04797,0.93402296,0.04232864,0.023648355
id06610,0.09594376,0.019211827,0.8848444
id16173,0.682866,0.1514708,0.16566318
id18292,0.4425071,0.12933989,0.42815304
id27328,0.75864315,0.102638856,0.13871796
id01695,0.14054425,0.81695837,0.04249736
id05761,0.7103657,0.11308602,0.1765483
id16354,0.94450045,0.012472412,0.043027114
id12207,0.24737489,0.22047353,0.5321516
id05665,0.18950042,0.10341831,0.70708126
id01911,0.8774399,0.09729706,0.025263038
id19153,0.1728928,0.053442128,0.7736651
id10295,0.65671676,0.31426284,0.029020406
id23038,0.8318539,0.11920077,0.04894528
id23783,0.19561625,0.7775667,0.026817085
id27879,0.7221304,0.21229047,0.06557907
id19190,0.07057975,0.8917205,0.037699766
id05065,0.81173605,0.111269236,0.07699466
id21296,0.36191115,0.6152058,0.022883007
id13262,0.6167743,0.1397246,0.24350107
id10333,0.30582398,0.17478757,0.5193885
id16677,0.11021668,0.3217876,0.5679957
id01392,0.2440289,0.028222594,0.7277485
id27874,0.7449207,0.08333618,0.17174317
id02294,0.584979,0.18314831,0.23187272
id18298,0.19564763,0.21875776,0.5855946
id06997,0.8802617,0.046079863,0.073658414
id05243,0.54459965,0.40176722,0.053633153
id00860,0.06260131,0.4787417,0.45865694
id26681,0.33288535,0.561577,0.1055376
id06020,0.03405419,0.031625353,0.9343205
id27683,0.17963845,0.28951538,0.5308462
id17655,0.061123446,0.8816882,0.05718838
id08817,0.23279485,0.02963179,0.7375734
id11512,0.02769053,0.14469236,0.8276171
id00478,0.47963473,0.36299023,0.157375
id02116,0.6395617,0.091677,0.26876125
id06746,0.5580293,0.20486005,0.23711067
id03863,0.77648795,0.073153384,0.15035868
id01802,0.1466906,0.8206259,0.032683514
id11682,0.7818319,0.041365217,0.17680283
id04033,0.020217413,0.9406603,0.039122365
id09286,0.13721536,0.33010262,0.53268206
id12904,0.82913077,0.12883903,0.042030226
id07420,0.11213428,0.0296514,0.8582143
id22398,0.068147704,0.87530035,0.056551997
id00424,0.1772781,0.119739324,0.70298254
id20960,0.9192028,0.04158375,0.039213434
id10267,0.50741005,0.32430235,0.1682876
id19330,0.34142447,0.10869936,0.5498762
id00994,0.014847609,0.9778437,0.0073087476
id10785,0.65295434,0.27680117,0.07024447
id00955,0.38230026,0.60103613,0.016663628
id09757,0.02366928,0.95348525,0.02284541
id10030,0.2940984,0.015618077,0.6902835
id22952,0.31125394,0.115172744,0.57357335
id21955,0.15181479,0.1425359,0.7056493
id07674,0.55061394,0.17575622,0.27362987
id13760,0.18129006,0.7915811,0.027128901
id18166,0.77852005,0.12706241,0.09441755
id23498,0.7913013,0.16453438,0.04416431
id05296,0.95349956,0.013772857,0.03272754
id26709,0.8023464,0.06575542,0.13189821
id02853,0.49552658,0.31069937,0.19377401
id06800,0.70645607,0.11443826,0.17910567
id14758,0.05562054,0.77491635,0.16946317
id12356,0.46009105,0.51009876,0.029810188
id21492,0.68608904,0.16617726,0.1477337
id27540,0.35310483,0.074566126,0.57232904
id07376,0.173758,0.17820267,0.6480393
id15201,0.59167016,0.2629227,0.14540713
id23388,0.48965222,0.3477045,0.16264331
id13923,0.25249067,0.56572324,0.1817861
id00794,0.3824506,0.56905663,0.04849274
id23910,0.1336733,0.39248565,0.47384098
id02556,0.09557643,0.8232502,0.081173375
id22151,0.046176735,0.9062362,0.047587033
id11698,0.16302527,0.23272726,0.60424745
id11627,0.88978297,0.054177325,0.056039665
id06340,0.83929145,0.057944074,0.10276452
id05123,0.9695274,0.0064930227,0.02397963
id26620,0.01647846,0.024068687,0.9594529
id04002,0.58352214,0.04772582,0.36875203
id26554,0.2520031,0.5529938,0.19500315
id18012,0.6953046,0.13290423,0.17179117
id12964,0.66679513,0.1569548,0.17625004
id18965,0.11378506,0.84873414,0.037480813
id19082,0.12457672,0.045656763,0.8297666
id26742,0.17185737,0.021195453,0.8069472
id15442,0.47861192,0.49678263,0.024605438
id16647,0.5024493,0.16923256,0.32831815
id11544,0.25328323,0.07015467,0.6765621
id20581,0.84014195,0.07110108,0.08875696
id13192,0.72790277,0.1641304,0.10796684
id15814,0.28400093,0.15466605,0.56133306
id26279,0.35065913,0.6210361,0.02830475
id00240,0.7769837,0.14603953,0.07697683
id22836,0.7312203,0.18056986,0.08820987
id15085,0.25359192,0.28930247,0.45710558
id17495,0.36287692,0.11613604,0.52098703
id26762,0.25625497,0.63101673,0.112728305
id13685,0.5870116,0.114392355,0.29859608
id16560,0.19721909,0.70148486,0.101296015
id17184,0.10154445,0.7118226,0.18663293
id21635,0.39110425,0.4482801,0.16061561
id26751,0.3533619,0.44964838,0.19698972
id12351,0.5715324,0.080838226,0.3476293
id14872,0.46730682,0.092306264,0.44038695
id18372,0.80792284,0.14336917,0.048707977
id26851,0.6019108,0.29237467,0.1057145
id22659,0.1043583,0.85257274,0.043068938
id04102,0.12987326,0.03459465,0.83553207
id02353,0.06881951,0.8424792,0.08870127
id26721,0.887501,0.0987973,0.013701712
id11171,0.4849883,0.15464221,0.36036953
id13562,0.26655886,0.71487933,0.018561834
id26425,0.3990351,0.037898432,0.5630665
id26394,0.2807928,0.18453337,0.5346738
id22187,0.7435271,0.21638225,0.04009062
id00422,0.6846721,0.05835653,0.25697136
id22667,0.11262881,0.87827384,0.009097332
id00911,0.5450043,0.42504892,0.02994675
id17291,0.3093242,0.06753886,0.62313694
id01915,0.08569537,0.2396804,0.67462426
id01434,0.22990571,0.41503143,0.35506284
id01584,0.48058712,0.060921233,0.45849165
id09266,0.37870955,0.5415806,0.07970984
id17494,0.04018633,0.94886905,0.010944636
id24919,0.31629828,0.20553829,0.47816345
id21043,0.71875536,0.1096111,0.17163356
id17796,0.09709474,0.8864462,0.016459037
id02166,0.5037721,0.09224958,0.40397832
id17503,0.6093855,0.019453047,0.37116146
id21203,0.92433214,0.04363864,0.032029256
id25626,0.7958972,0.044408586,0.15969422
id09836,0.8767401,0.050688233,0.0725717
id24202,0.20448576,0.21463884,0.5808754
id27260,0.6519356,0.16042908,0.18763536
id23167,0.31554165,0.09164937,0.59280896
id10393,0.06476961,0.9233642,0.011866174
id01171,0.9553322,0.024711642,0.019956114
id06380,0.84727323,0.1116146,0.041112196
id22686,0.45230725,0.052456997,0.49523574
id26250,0.07558347,0.06466713,0.85974944
id09315,0.3940398,0.40891594,0.19704422
id00886,0.1700133,0.5155061,0.31448057
id03101,0.23488331,0.6515754,0.11354135
id12367,0.28649244,0.61602265,0.09748489
id10770,0.37336314,0.15624449,0.47039238
id14949,0.2149467,0.76996875,0.01508451
id14141,0.26649618,0.1948846,0.5386192
id25417,0.69415355,0.22921048,0.076635964
id26873,0.31732604,0.082375996,0.6002979
id10818,0.10466027,0.029449418,0.86589026
id15146,0.8253923,0.031519562,0.14308813
id23328,0.08731651,0.12541494,0.7872685
id16765,0.4902099,0.4558439,0.053946234
id24383,0.2266021,0.6171311,0.15626673
id21304,0.7786771,0.1534217,0.06790118
id12551,0.10736868,0.8690943,0.023536997
id23274,0.7661072,0.13901599,0.09487681
id08117,0.79203117,0.033244796,0.17472406
id23961,0.949571,0.029130105,0.021298913
id13865,0.17006157,0.77402055,0.05591783
id22807,0.06326055,0.066663735,0.8700757
id08951,0.312187,0.022279961,0.66553307
id18684,0.8598559,0.083021805,0.05712226
id25179,0.59876055,0.096939646,0.3042998
id27033,0.74534,0.09508111,0.15957883
id13977,0.5048209,0.12132261,0.37385648
id19337,0.08909454,0.093142964,0.81776255
id25764,0.14024866,0.81680834,0.04294295
id16106,0.076552115,0.28314942,0.6402985
id05468,0.39245403,0.3048773,0.3026687
id05241,0.56370926,0.19555584,0.24073489
id10215,0.16806598,0.2260371,0.6058969
id23457,0.43887547,0.0779775,0.48314705
id02200,0.5535648,0.28704506,0.15939015
id13714,0.6537322,0.29597414,0.0502937
id20332,0.1894585,0.088074565,0.72246695
id18573,0.04079268,0.772975,0.18623231
id08569,0.2458045,0.31026796,0.44392747
id22767,0.25698012,0.25675946,0.4862604
id25390,0.12453823,0.82812023,0.047341578
id09288,0.6157099,0.20677648,0.17751358
id12381,0.8755187,0.081083536,0.043397807
id02895,0.10812206,0.012712914,0.87916505
id25270,0.4748562,0.13023587,0.39490798
id14248,0.63970226,0.24220236,0.11809539
id12831,0.35860506,0.4447112,0.19668378
id18305,0.6942517,0.025671806,0.28007647
id07805,0.3984069,0.5463252,0.055267945
id14027,0.057578944,0.49043092,0.45199016
id02760,0.7226915,0.022778641,0.25452983
id24362,0.8628896,0.05039677,0.086713634
id17065,0.12170457,0.8392444,0.03905101
id26583,0.13768357,0.5356426,0.32667378
id19664,0.46709892,0.5000584,0.032842644
id25145,0.52222,0.015738554,0.46204144
id17858,0.16333838,0.7187397,0.11792195
id05148,0.09926258,0.44660434,0.45413306
id22928,0.27040225,0.5415068,0.18809094
id21549,0.36624283,0.040661283,0.5930959
id12649,0.378986,0.51039684,0.11061714
id21597,0.5993723,0.042476013,0.35815164
id27945,0.7749487,0.0878232,0.13722813
id00243,0.9086643,0.02864435,0.0626913
id02745,0.5508831,0.23269898,0.21641792
id23550,0.04159147,0.012494816,0.94591373
id13023,0.62738395,0.06838892,0.3042271
id24796,0.3951375,0.124991246,0.4798713
id12284,0.2894635,0.42028534,0.29025123
id02664,0.05863112,0.79010665,0.15126222
id23767,0.5910524,0.20343813,0.20550948
id05859,0.04636352,0.81149,0.14214651
id14350,0.33237717,0.45621234,0.2114105
id01191,0.30753097,0.16895019,0.5235188
id17034,0.48181704,0.29407677,0.22410625
id25292,0.8371997,0.055730257,0.10707002
id22121,0.6612035,0.19937202,0.13942449
id20872,0.94151896,0.037860833,0.020620279
