id,EAP,HPL,MWS
id27573,0.8634374,0.08450109,0.052061524
id10022,0.44538286,0.25271016,0.30190697
id15901,0.23313557,0.001792208,0.7650723
id00451,0.1816472,0.6942076,0.12414521
id23129,0.19619204,0.7710752,0.03273276
id26498,0.06821464,0.8733587,0.058426633
id14741,0.097158015,0.89238214,0.010459852
id18453,0.36818433,0.030020645,0.601795
id08309,0.9503604,0.01691777,0.032721788
id00320,0.8815274,0.049307298,0.06916524
id07688,0.027596515,0.011819041,0.9605844
id01556,0.29719478,0.051312637,0.6514926
id00178,0.8060609,0.015629444,0.17830965
id18902,0.08205519,0.14647223,0.7714726
id27002,0.83002585,0.13979083,0.030183354
id21418,0.9972831,0.0020459308,0.000670928
id23018,0.51205325,0.043807518,0.44413927
id07032,0.30363336,0.16483118,0.53153545
id16195,0.72314566,0.20757364,0.06928071
id11202,0.036971234,0.9604054,0.0026234046
id09578,0.706914,0.21408495,0.07900099
id26984,0.8682264,0.013386939,0.11838672
id19856,0.12458634,0.62765324,0.2477604
id12086,0.36543268,0.19544856,0.4391187
id12052,0.056152225,0.36453608,0.57931167
id17728,0.36928627,0.059146933,0.57156676
id24608,0.9059329,0.0689725,0.0250946
id21097,0.26556867,0.38530648,0.34912488
id20179,0.035663616,0.014631005,0.94970536
id15144,0.3566589,0.4525649,0.19077618
id00206,0.82414967,0.01963464,0.15621574
id22285,0.17154948,0.046081524,0.78236896
id06417,0.2039478,0.6469091,0.14914313
id00215,0.15883486,0.6715743,0.16959088
id04201,0.0251621,0.086885236,0.8879527
id21771,0.84107643,0.09485415,0.064069405
id12451,0.21990941,0.45922646,0.3208641
id14250,0.055402037,0.43989876,0.50469923
id03433,0.16399527,0.790096,0.045908693
id03303,0.14005232,0.0270552,0.8328925
id25901,0.11362263,0.5125232,0.37385416
id06945,0.8905691,0.014004941,0.09542592
id05664,0.57824564,0.067399144,0.35435522
id05741,0.9375552,0.048026055,0.0144187175
id10652,0.26277858,0.031779457,0.70544195
id16300,0.7437573,0.2069176,0.049325094
id12319,0.42283967,0.5106774,0.06648293
id07500,0.10743199,0.8781757,0.014392378
id12478,0.21516433,0.5520459,0.23278973
id03076,0.123284094,0.049476694,0.8272393
id00969,0.169999,0.8096832,0.020317739
id23636,0.06840724,0.91539353,0.016199175
id09791,0.099379845,0.39177406,0.5088461
id05680,0.10374088,0.15594308,0.7403161
id03672,0.06896379,0.9058597,0.025176464
id04286,0.25248954,0.4512595,0.296251
id23883,0.13389298,0.77200097,0.09410607
id11914,0.14604644,0.032479413,0.82147413
id20974,0.5010823,0.4542834,0.0446343
id26125,0.38045907,0.08905639,0.53048456
id15543,0.9471691,0.017208343,0.0356225
id19471,0.6605132,0.26246583,0.077020906
id11503,0.76389474,0.20745571,0.028649509
id09321,0.24097441,0.4444791,0.31454644
id25560,0.14987041,0.010220815,0.8399088
id06726,0.398883,0.49151513,0.10960194
id05709,0.6233492,0.10710277,0.2695481
id09788,0.29029894,0.42160782,0.28809318
id05289,0.90801316,0.081822544,0.010164242
id11815,0.009072851,0.9840348,0.006892342
id22422,0.7307718,0.06807238,0.20115583
id25954,0.90654194,0.014718992,0.078739025
id13601,0.7706615,0.14207686,0.087261595
id05677,0.4964687,0.032492444,0.47103885
id10498,0.05543621,0.8966969,0.04786686
id02665,0.44053346,0.52592605,0.033540465
id10114,0.02735265,0.76145846,0.21118885
id26314,0.8740087,0.108945355,0.017045978
id21240,0.4016361,0.05565506,0.5427088
id15569,0.78726315,0.1535646,0.059172217
id25928,0.84143895,0.0045861728,0.15397486
id22706,0.029014595,0.9684354,0.0025499426
id20877,0.017930213,0.8668299,0.11523993
id04318,0.9422343,0.029788256,0.027977472
id18299,0.106704876,0.80291617,0.09037899
id08126,0.0045870864,0.0053215115,0.99009144
id14293,0.80770373,0.006480782,0.18581547
id12759,0.91436356,0.056553885,0.0290826
id11983,0.163364,0.6942617,0.1423743
id05580,0.5300483,0.43125522,0.038696464
id25846,0.19681959,0.7288792,0.07430121
id01939,0.5712374,0.09792977,0.33083287
id26327,0.05882307,0.3594567,0.58172023
id11068,0.059389602,0.15523174,0.78537863
id08404,0.7832722,0.040991947,0.1757358
id27189,0.26851434,0.72592753,0.0055581345
id15119,0.17176339,0.7905747,0.03766186
id26525,0.9375793,0.018900283,0.043520443
id03618,0.18793084,0.78838795,0.023681238
id27220,0.9647391,0.03063957,0.004621381
id18777,0.022444142,0.0014741198,0.9760818
id20213,0.9271132,0.022945404,0.049941447
id20403,0.8981314,0.07100787,0.030860756
id03777,0.054232188,0.054189794,0.891578
id10595,0.5882865,0.3594354,0.052278105
id13816,0.30547416,0.0043407963,0.69018507
id05667,0.71282107,0.057938553,0.22924036
id24629,0.3596546,0.06571111,0.5746343
id20398,0.25102714,0.2170223,0.53195053
id14108,0.016635098,0.0055335793,0.97783136
id06196,0.012661129,0.9729011,0.01443785
id02800,0.3649802,0.39958903,0.23543075
id18732,0.016622156,0.9801738,0.0032039857
id11915,0.40226996,0.47893125,0.11879878
id09739,0.8816019,0.042319026,0.07607903
id24672,0.7872454,0.102291755,0.110462844
id00414,0.055430755,0.062445875,0.8821234
id16307,0.9086408,0.06268817,0.028671088
id14043,0.163016,0.24379054,0.5931934
id00517,0.011073223,0.00432056,0.98460627
id09744,0.6851078,0.3056021,0.009290115
id19257,0.9654979,0.022995625,0.011506511
id15437,0.74980503,0.1698857,0.08030929
id16352,0.6297785,0.23661882,0.1336027
id18849,0.5047051,0.09115424,0.40414068
id19434,0.024421073,0.9662493,0.009329623
id17928,0.4993534,0.28695998,0.21368662
id16896,0.111637264,0.008179522,0.8801832
id02135,0.49432674,0.27878177,0.22689146
id15075,0.8238075,0.017864736,0.15832783
id27486,0.0764844,0.8943913,0.029124312
id19422,0.6003449,0.3791747,0.02048041
id09603,0.11168212,0.82878834,0.059529465
id02133,0.42817035,0.4333002,0.13852942
id03441,0.77521336,0.018343437,0.20644315
id02398,0.24725255,0.7165136,0.036233865
id05152,0.41967008,0.040321358,0.54000854
id17838,0.14561857,0.0016256188,0.8527558
id25060,0.86300945,0.114958264,0.022032242
id09998,0.05609388,0.4528614,0.4910447
id01828,0.3913226,0.40447727,0.2042001
id25377,0.53389007,0.01911992,0.44699
id22175,0.5347534,0.42567042,0.03957617
id02974,0.114781104,0.027062247,0.8581566
id26955,0.9560189,0.022070978,0.021910073
id21091,0.685656,0.23722337,0.07712058
id12802,0.9710848,0.021176677,0.007738564
id07432,0.014044516,0.9423002,0.043655243
id18749,0.9272535,0.05603064,0.016715921
id15030,0.060583264,0.017196063,0.9222207
id17155,0.13181299,0.7650112,0.103175804
id08128,0.08257743,0.6096896,0.30773297
id25706,0.018052563,0.91985786,0.062089607
id15645,0.88683504,0.049650934,0.06351408
id04943,0.29073933,0.36971506,0.3395456
id27566,0.18696727,0.5088352,0.3041975
id11765,0.086404644,0.20193888,0.71165645
id13783,0.29513708,0.09668547,0.6081774
id00492,0.06546837,0.7305169,0.20401478
id27636,0.053317335,0.053826407,0.8928563
id04273,0.52621955,0.34889477,0.1248857
id02537,0.33053488,0.15885107,0.5106141
id24349,0.7155381,0.20757172,0.076890185
id00023,0.005605572,0.979646,0.014748448
id23025,0.060559683,0.91647077,0.022969536
id08722,0.5858986,0.22537567,0.18872574
id02420,0.7007976,0.29498208,0.0042203185
id10811,0.66165036,0.08182463,0.25652507
id04019,0.24156623,0.1816319,0.5768019
id18334,0.98374915,0.008311005,0.007939808
id16781,0.91314715,0.060796205,0.026056677
id08773,0.25544545,0.5285753,0.21597923
id19214,0.35871932,0.36346856,0.2778121
id09589,0.024619399,0.962272,0.013108663
id24246,0.7282818,0.08457686,0.18714139
id23577,0.527941,0.4632899,0.008769134
id09305,0.67679775,0.043526903,0.2796754
id16460,0.82805467,0.039283954,0.1326614
id21115,0.39766502,0.09497203,0.5073629
id25996,0.3766377,0.033453733,0.58990854
id02551,0.14485337,0.15882796,0.6963187
id19352,0.32485235,0.0011705852,0.6739771
id03806,0.08967598,0.08692351,0.82340056
id26544,0.56254625,0.25922573,0.17822802
id18761,0.60981685,0.3515604,0.03862274
id24148,0.4225196,0.5329572,0.04452325
id16095,0.09785527,0.83636594,0.06577881
id18442,0.3329972,0.29779923,0.36920357
id22596,0.015807977,0.0042727515,0.9799193
id23002,0.10327546,0.08661486,0.8101097
id04797,0.95769197,0.032724157,0.009583822
id06610,0.11873706,0.006922233,0.8743408
id16173,0.83745,0.12521458,0.03733539
id18292,0.18296719,0.044139408,0.7728934
id27328,0.8824506,0.07322428,0.044325158
id01695,0.054816365,0.9278997,0.017283894
id05761,0.4234872,0.18772592,0.3887869
id16354,0.9321667,0.008473224,0.059360147
id12207,0.30337775,0.30815074,0.3884715
id05665,0.2731227,0.1560565,0.5708208
id01911,0.7751412,0.20030244,0.024556365
id19153,0.023899322,0.008575846,0.9675249
id10295,0.35919398,0.60513055,0.035675433
id23038,0.82711804,0.13973361,0.03314831
id23783,0.16720852,0.76831245,0.064479075
id27879,0.85116094,0.07360243,0.07523667
id19190,0.089099996,0.8669412,0.043958824
id05065,0.9171079,0.04102892,0.041863147
id21296,0.14223218,0.82328445,0.034483418
id13262,0.9016336,0.03342497,0.0649414
id10333,0.1642299,0.10415935,0.7316108
id16677,0.19340068,0.39685488,0.40974444
id01392,0.08628846,0.0056560864,0.9080554
id27874,0.75055814,0.09587104,0.15357082
id02294,0.7201377,0.19723956,0.0826227
id18298,0.20072168,0.3948448,0.40443352
id06997,0.47825927,0.1342858,0.38745493
id05243,0.41779277,0.34126252,0.2409447
id00860,0.057667278,0.86799234,0.074340366
id26681,0.47981778,0.41596365,0.104218595
id06020,0.05747313,0.010193121,0.93233377
id27683,0.3173139,0.29445443,0.38823164
id17655,0.007946262,0.9892259,0.0028278038
id08817,0.14730436,0.0058468822,0.8468488
id11512,0.0057620737,0.07861528,0.91562265
id00478,0.10256111,0.0783952,0.8190437
id02116,0.5492968,0.060422346,0.39028084
id06746,0.6305047,0.10692983,0.26256546
id03863,0.64753,0.30676517,0.045704827
id01802,0.19378568,0.7167295,0.08948482
id11682,0.8351255,0.021084683,0.14378978
id04033,0.025322856,0.94940776,0.02526944
id09286,0.10925612,0.23393781,0.6568061
id12904,0.9359574,0.049166888,0.014875751
id07420,0.15664051,0.021633595,0.82172585
id22398,0.10959953,0.8389679,0.051432483
id00424,0.21013825,0.1252506,0.66461116
id20960,0.9099426,0.06658404,0.023473345
id10267,0.5607701,0.3852049,0.05402497
id19330,0.22590421,0.019049369,0.7550464
id00994,0.009339571,0.9824315,0.008228908
id10785,0.7580961,0.19543186,0.046471976
id00955,0.11315964,0.88174057,0.00509977
id09757,0.04524228,0.9182932,0.036464535
id10030,0.06268806,0.0022741286,0.93503785
id22952,0.17239821,0.10830623,0.71929556
id21955,0.060124822,0.05338915,0.886486
id07674,0.59804136,0.14453244,0.2574262
id13760,0.09130195,0.8989427,0.009755297
id18166,0.83660096,0.100807674,0.06259138
id23498,0.92063564,0.06834426,0.011020142
id05296,0.93140525,0.008593822,0.060000956
id26709,0.7136227,0.23123789,0.05513946
id02853,0.48226327,0.3203412,0.19739552
id06800,0.587055,0.09890926,0.31403565
id14758,0.07947108,0.75614756,0.16438137
id12356,0.3301349,0.6102725,0.059592567
id21492,0.71214384,0.18986252,0.09799363
id27540,0.19641565,0.037916314,0.76566803
id07376,0.32211497,0.19357002,0.484315
id15201,0.42742085,0.4235476,0.14903158
id23388,0.15013155,0.54263633,0.3072321
id13923,0.30355808,0.6426724,0.053769514
id00794,0.16558225,0.76303345,0.071384326
id23910,0.06318985,0.3774458,0.5593644
id02556,0.118619114,0.32435006,0.5570308
id22151,0.08286214,0.8826791,0.03445878
id11698,0.22406559,0.10636005,0.6695743
id11627,0.8618244,0.05473437,0.083441265
id06340,0.9750981,0.007019822,0.017882142
id05123,0.9366532,0.007479681,0.055867102
id26620,0.06632312,0.020756884,0.91292
id04002,0.5853039,0.24818808,0.16650805
id26554,0.20879488,0.6058574,0.18534775
id18012,0.5492108,0.1497519,0.30103728
id12964,0.25144687,0.20295739,0.54559577
id18965,0.07559104,0.89100623,0.03340278
id19082,0.18888247,0.063583404,0.7475341
id26742,0.09557481,0.0032276155,0.90119755
id15442,0.34766397,0.64049786,0.0118381865
id16647,0.15975519,0.06536695,0.7748779
id11544,0.31490588,0.04288527,0.6422088
id20581,0.57723504,0.35459995,0.068165004
id13192,0.66911614,0.14317815,0.18770568
id15814,0.10783869,0.20352955,0.6886318
id26279,0.476874,0.5064799,0.016646078
id00240,0.60160774,0.2056965,0.19269577
id22836,0.7645512,0.14441301,0.09103573
id15085,0.1900659,0.21512334,0.5948108
id17495,0.4718189,0.22660246,0.30157867
id26762,0.61761385,0.31641054,0.0659756
id13685,0.6980912,0.03464839,0.26726043
id16560,0.3055322,0.5787485,0.11571926
id17184,0.027483534,0.9140385,0.058478028
id21635,0.9053905,0.06713235,0.027477158
id26751,0.6465655,0.23056531,0.12286917
id12351,0.7882365,0.11465763,0.097105846
id14872,0.7834665,0.060367595,0.1561659
id18372,0.7658172,0.12772146,0.10646129
id26851,0.77771777,0.18364431,0.03863792
id22659,0.038481075,0.95183396,0.009684907
id04102,0.06655566,0.03214533,0.901299
id02353,0.036870312,0.9438233,0.019306373
id26721,0.95503116,0.043142024,0.0018267818
id11171,0.7316637,0.08964442,0.1786919
id13562,0.8639137,0.13449056,0.0015956893
id26425,0.5442308,0.071632355,0.3841369
id26394,0.56671244,0.17305747,0.26023012
id22187,0.6313841,0.27531683,0.093299106
id00422,0.61846405,0.05633598,0.3252
id22667,0.054141603,0.9425495,0.0033088713
id00911,0.9186273,0.029210534,0.052162103
id17291,0.18435687,0.032635707,0.7830074
id01915,0.043740604,0.10223368,0.8540257
id01434,0.21197471,0.11292299,0.6751023
id01584,0.6180893,0.020587238,0.36132348
id09266,0.17751767,0.7050853,0.11739706
id17494,0.021367205,0.97117347,0.007459284
id24919,0.30600452,0.2871655,0.40682998
id21043,0.7855246,0.11183081,0.10264458
id17796,0.044269014,0.9452035,0.010527479
id02166,0.41142464,0.020574313,0.5680011
id17503,0.57297856,0.00998374,0.41703773
id21203,0.7508172,0.20954737,0.039635435
id25626,0.9590795,0.012754305,0.028166153
id09836,0.9572733,0.00980531,0.03292137
id24202,0.16019022,0.22135544,0.61845434
id27260,0.8200414,0.081785925,0.098172694
id23167,0.25165185,0.07184752,0.6765006
id10393,0.028563181,0.96175855,0.009678329
id01171,0.9602944,0.032027647,0.007677938
id06380,0.9417989,0.053411476,0.0047895703
id22686,0.39104825,0.046615507,0.5623362
id26250,0.06566147,0.015083821,0.91925466
id09315,0.5457868,0.31179017,0.14242303
id00886,0.30475157,0.640699,0.05454939
id03101,0.6891138,0.23552743,0.07535873
id12367,0.5630942,0.3546383,0.082267515
id10770,0.4330241,0.073059775,0.49391612
id14949,0.11263479,0.8783331,0.009032152
id14141,0.16740756,0.49295816,0.33963427
id25417,0.5391735,0.36690444,0.093922116
id26873,0.27900106,0.20346661,0.51753235
id10818,0.12981297,0.027616912,0.8425701
id15146,0.97429013,0.008200262,0.01750963
id23328,0.09811471,0.08120472,0.8206806
id16765,0.61168605,0.3711692,0.017144715
id24383,0.22092,0.7396045,0.039475504
id21304,0.92359054,0.045303978,0.0311055
id12551,0.111232445,0.8748161,0.0139514785
id23274,0.48899737,0.35686865,0.15413399
id08117,0.701803,0.030146455,0.26805052
id23961,0.97355336,0.016582042,0.009864614
id13865,0.17115213,0.78035814,0.04848971
id22807,0.117744185,0.22396655,0.6582893
id08951,0.70164007,0.009139525,0.2892204
id18684,0.9406325,0.050157327,0.00921008
id25179,0.7770381,0.043975543,0.17898637
id27033,0.8812481,0.05559607,0.06315577
id13977,0.3286838,0.18934952,0.48196667
id19337,0.20544593,0.041802183,0.7527519
id25764,0.186503,0.74884814,0.06464888
id16106,0.08237868,0.6768642,0.2407571
id05468,0.4542395,0.21597192,0.32978857
id05241,0.5602014,0.09443079,0.34536776
id10215,0.13192195,0.20209032,0.6659878
id23457,0.08386378,0.08283239,0.8333038
id02200,0.85325676,0.064381815,0.08236136
id13714,0.694889,0.27451715,0.03059384
id20332,0.05054772,0.039458513,0.9099937
id18573,0.03615686,0.58256435,0.38127878
id08569,0.4534024,0.16324076,0.3833569
id22767,0.20039162,0.25033268,0.5492757
id25390,0.040852357,0.9460168,0.013130886
id09288,0.896357,0.07459028,0.029052727
id12381,0.97881454,0.0130842645,0.008101141
id02895,0.10890982,0.028519016,0.8625712
id25270,0.2999106,0.09096232,0.60912704
id14248,0.15525696,0.022172598,0.82257044
id12831,0.8060384,0.108887814,0.08507381
id18305,0.40767482,0.022681827,0.5696433
id07805,0.49875528,0.48795643,0.013288345
id14027,0.048872847,0.6351883,0.3159389
id02760,0.32749373,0.011268639,0.66123766
id24362,0.8096316,0.048693337,0.14167511
id17065,0.15417984,0.805963,0.03985716
id26583,0.051486894,0.49104995,0.45746318
id19664,0.35104984,0.6310024,0.017947758
id25145,0.37878767,0.0074786185,0.61373377
id17858,0.0509651,0.92588335,0.023151515
id05148,0.09586561,0.7788263,0.12530807
id22928,0.6112585,0.2931178,0.09562371
id21549,0.3249535,0.009609905,0.66543657
id12649,0.23841394,0.7363451,0.025240958
id21597,0.5738364,0.02262035,0.40354326
id27945,0.90555227,0.04372782,0.050719887
id00243,0.9504564,0.017716367,0.031827282
id02745,0.36245123,0.42748925,0.21005948
id23550,0.057277817,0.0042061387,0.938516
id13023,0.60248935,0.026019014,0.37149164
id24796,0.31462082,0.1400156,0.5453636
id12284,0.5213739,0.27963,0.19899605
id02664,0.033798613,0.9037664,0.06243501
id23767,0.73925877,0.2289203,0.031820968
id05859,0.07718493,0.81991863,0.10289641
id14350,0.41110438,0.27032787,0.31856772
id01191,0.4813941,0.23038106,0.2882249
id17034,0.66119236,0.1746709,0.16413672
id25292,0.98380196,0.0037041258,0.012493946
