id,EAP,HPL,MWS
id05664,0.32538561924704645,0.41544820672178356,0.25916617403117065
id05741,0.9620374090639484,0.009548563547128517,0.028414027388924897
id10652,0.5197264173000969,0.25789905445246686,0.22237452824743642
id16300,0.9359482005143301,0.018815297664999283,0.04523650182067368
id12319,0.5081835807669112,0.17134349014380776,0.3204729290892794
id07500,0.0952942173921913,0.8998974364707163,0.0048083461370916
id12478,0.09030551479408172,0.8107447031733213,0.09894978203259627
id03076,0.13815226610901668,0.025798753440282977,0.8360489804506988
id00969,0.24438312038329205,0.5305010845329249,0.22511579508378396
id23636,0.016191069581565687,0.9562736830888658,0.02753524732956776
id09791,0.10144683309366545,0.24870023368230962,0.6498529332240233
id05680,0.23937393481024552,0.2503730797633746,0.510252985426381
id03672,0.42108691902856427,0.5366041348691801,0.042308946102258584
id04286,0.07059301650841157,0.866258455757046,0.06314852773454512
id23883,0.02478411326826558,0.29813573756141837,0.6770801491703157
id11914,0.5328285037358826,0.05138197378332403,0.41578952248079365
id20974,0.05243577609447717,0.9109337171261397,0.0366305067793818
id26125,0.011240129502801835,0.027319575792675885,0.9614402947045236
id15543,0.4183583225721651,0.0724963409552986,0.5091453364725371
id19471,0.9980114583239059,0.0013173090851525636,0.0006712325909380305
id11503,0.3360209542130378,0.4665727501947986,0.19740629559216327
id09321,0.024650987882632282,0.8924494776689801,0.08289953444838881
id25560,0.0011764506317064331,0.001541584028456581,0.9972819653398379
id06726,0.2024314223698165,0.27480575718345834,0.522762820446726
id05709,0.9058758061414189,0.020210841378608745,0.07391335247997324
id09788,0.22450476279242038,0.5173331455872154,0.2581620916203644
id05289,0.9850874124911311,0.010558073071406882,0.004354514437460029
id11815,0.1441825609649943,0.800408368498166,0.05540907053683919
id22422,0.5666642005972449,0.31781904414998235,0.11551675525277239
id25954,0.8155230469453854,0.009754830535777269,0.17472212251883656
id13601,0.5042785086771892,0.379229883454101,0.11649160786871054
id05677,0.7606412952498603,0.011134090069269001,0.2282246146808723
id10498,0.04331508040292497,0.9487898392033468,0.007895080393729756
id02665,0.40068811515693786,0.4079444693286448,0.19136741551441613
id10114,0.06016385319288526,0.5808094068243159,0.3590267399827993
id26314,0.806685234806163,0.15006714939806398,0.043247615795771376
id21240,0.5545901096607125,0.21143663442740213,0.2339732559118847
id15569,0.4979132774202602,0.3496368386223223,0.1524498839574198
id25928,0.28649988551567845,0.11097085731913442,0.6025292571651881
id22706,0.3045925037039325,0.66730841931327,0.02809907698279851
id20877,0.04267072490699694,0.8171216609130466,0.1402076141799551
id04318,0.7176192004119487,0.04926256811469888,0.2331182314733519
id18299,0.08321741754956444,0.8942851441512493,0.022497438299187867
id08126,0.18522032026029475,0.007726690261230486,0.8070529894784764
id14293,0.26082295625097146,0.018578536052207027,0.720598507696824
id12759,0.9661649087552509,0.01578403478723827,0.018051056457510765
id11983,0.3833732253169517,0.10008088986848172,0.516545884814567
id05580,0.2199683970465863,0.5182331858250461,0.26179841712836976
id25846,0.31322275428106733,0.47890566427930453,0.20787158143962983
id01939,0.3906737413416845,0.12758042899693717,0.48174582966137713
id26327,0.13600612514281352,0.4349910477424464,0.42900282711473886
id11068,0.09847239970381483,0.04091961995968291,0.8606079803365043
id08404,0.943612471820221,0.020811878930887928,0.035575649248894045
id27189,0.7431390391289355,0.2143681258870336,0.04249283498403422
id15119,0.16727432898297345,0.7267894392986627,0.10593623171836523
id26525,0.8805670292072323,0.0582868091358446,0.06114616165692211
id03618,0.8696557567370571,0.0824001004061814,0.047944142856762705
id27220,0.9938779601122334,0.003315864057220015,0.0028061758305482887
id18777,0.22997721758542064,0.08979921219651653,0.6802235702180626
id20213,0.8210203041118491,0.08532015806953423,0.09365953781861608
id20403,0.8012686340194267,0.15291708211715,0.04581428386342679
id03777,0.06445403720536166,0.13792829721102662,0.7976176655836125
id10595,0.04805945242665887,0.9359726469740931,0.01596790059924744
id13816,0.29097252334010276,0.008633334189543948,0.7003941424703547
id05667,0.04418420579476877,0.23636560635214846,0.7194501878530862
id24629,0.43457499968293317,0.09928031409936808,0.4661446862176997
id20398,0.2578872287017624,0.25807910325101446,0.484033668047222
id14108,0.04749249805103732,0.03953308330804612,0.9129744186409169
id06196,0.019869014195270426,0.9685039977459315,0.011626988058794736
id02800,0.49852749935904295,0.2997381306267996,0.20173437001415737
id18732,0.09760253621825868,0.8565043041319548,0.045893159649788656
id11915,0.2416467359171633,0.60746345290939,0.15088981117344846
id09739,0.6853437021565548,0.2096712011745391,0.10498509666890732
id24672,0.8931889952890458,0.06518156871866872,0.041629435992284865
id00414,0.03165760670821694,0.059122242695493814,0.9092201505962904
id16307,0.8789114842818317,0.0378055580487163,0.0832829576694501
id14043,0.11482321847556728,0.09580459194448004,0.7893721895799526
id00517,0.0015699332387400457,0.0015697058699966958,0.9968603608912624
id09744,0.9927250294846584,0.0065249792284989595,0.0007499912868416225
id19257,0.8576449410059522,0.04214185233004382,0.10021320666400425
id15437,0.2972860186552415,0.6053357620128822,0.09737821933187674
id16352,0.07349724285142106,0.05918828373769979,0.867314473410879
id18849,0.4265683532238237,0.18091033172552906,0.3925213150506456
id19434,0.0012395622604946276,0.9971613960262204,0.001599041713283444
id17928,0.46379636729414153,0.029442704470172266,0.5067609282356884
id16896,0.09958193160834879,0.005014423814334949,0.8954036445773166
id02135,0.03350306612705359,0.3504116135734175,0.61608532029953
id15075,0.8742104889152663,0.08267781327434677,0.04311169781038862
id27486,0.006146213619092101,0.9891331216325594,0.00472066474834618
id19422,0.7654864329353772,0.20726829684401013,0.027245270220614085
id09603,0.2341750005038655,0.7212792473445381,0.0445457521515968
id02133,0.06431083772301412,0.8780686432338768,0.05762051904310908
id03441,0.5443219931915653,0.08380369032375785,0.3718743164846763
id02398,0.008460484124622629,0.9870918218673694,0.004447694008006079
id05152,0.10112932982677161,0.012008993616685044,0.8868616765565439
id17838,0.3897918561430358,0.039237192946964566,0.5709709509099995
id25060,0.9697990171543663,0.018779663755190388,0.011421319090445694
id09998,0.03556985925598208,0.07370066691308254,0.8907294738309346
id01828,0.1285925333874284,0.8215412298725799,0.04986623673998842
id25377,0.07393141459301568,0.08058909328278839,0.8454794921241965
id22175,0.11088645098433443,0.8726243269841593,0.01648922203150551
id02974,0.036270896028106944,0.015360842341374893,0.9483682616305169
id26955,0.9851785936933598,0.012011213659693673,0.002810192646947789
id21091,0.64882729107436,0.3039145792251425,0.04725812970049494
id12802,0.8971803992273459,0.06892555867544382,0.033894042097211516
id07432,0.006115006858732964,0.9852859630922689,0.008599030049001562
id18749,0.4133714805648627,0.2895783971320752,0.29705012230306355
id15030,0.06620744679015086,0.07651276674392944,0.857279786465923
id17155,0.046984681586591116,0.8984795097050235,0.05453580870838199
id08128,0.012854218228630029,0.9506691187072558,0.036476663064114415
id25706,0.028140373037056417,0.9499157565711305,0.021943870391809884
id15645,0.6242789408809561,0.26089696926237443,0.11482408985666817
id04943,0.6903193382642928,0.18545263569182954,0.12422802604387831
id27566,0.03661165657642807,0.015488152633499907,0.9479001907900746
id11765,0.5115423694255986,0.230402484236565,0.258055146337836
id13783,0.21235766261452785,0.648591352307924,0.13905098507754765
id00492,0.13407492195538762,0.019148690020048247,0.8467763880245623
id27636,0.11842923970476651,0.053106163909421196,0.8284645963858112
id04273,0.9169304103126044,0.04228823966214711,0.040781350025248415
id02537,0.2599864658634244,0.2550065007586281,0.48500703337794737
id24349,0.6260226801212934,0.3445394459498794,0.02943787392882686
id00023,0.008129025684923597,0.9214111079443674,0.07045986637070752
id23025,0.21678125386804833,0.7695908338092912,0.013627912322659513
id08722,0.7716894582300255,0.10970345126941713,0.11860709050055761
id02420,0.962668955559892,0.03204511922907899,0.005285925211027849
id10811,0.8994310535682677,0.05323138115445057,0.04733756527728245
id04019,0.023231168286040414,0.016919608383351107,0.959849223330606
id18334,0.9359239188145018,0.050596314296982844,0.013479766888515524
id16781,0.2554506569804174,0.6632691467340204,0.0812801962855616
id08773,0.1804298751961679,0.8071186091618086,0.012451515642021823
id19214,0.2515356557035023,0.6672361491417745,0.08122819515472174
id09589,0.0037242412365084744,0.9665254549095516,0.02975030385393957
id24246,0.6501108127938935,0.09719407214219347,0.2526951150639143
id23577,0.5417100400415279,0.4417726226972902,0.016517337261183256
id09305,0.6629492795294888,0.03766229732884548,0.29938842314166403
id16460,0.2772409833232616,0.05382054662750509,0.6689384700492349
id21115,0.6100658018646751,0.05247706191220606,0.33745713622311835
id25996,0.5386132726988366,0.1410710522705992,0.32031567503056424
id02551,0.012754524951740455,0.019787921344607013,0.9674575537036532
id19352,0.06626697776228427,0.0014606854065797278,0.932272336831135
id03806,0.3332094277717515,0.05286469948249654,0.6139258727457507
id26544,0.8210712665442402,0.08663486600242759,0.09229386745333353
id18761,0.8365448312492988,0.056194701397186346,0.10726046735351683
id24148,0.6173669115947785,0.36900366420861785,0.013629424196602877
id16095,0.06305000988632718,0.913128293695943,0.023821696417730475
id18442,0.5892570795481397,0.13932921927309283,0.2714137011787665
id22596,0.0004939571166361484,0.0002600895635415223,0.9992459533198237
id23002,0.053031786663971424,0.02705988874867497,0.9199083245873553
id04797,0.9783784215458732,0.006976816774269196,0.014644761679856854
id06610,0.2986751199632282,0.05925795255887912,0.6420669274778948
id16173,0.29989251304570413,0.6410252474114899,0.05908223954280597
id18292,0.1746001502430548,0.02118404088204548,0.8042158088748992
id27328,0.8418982089033775,0.031204902953824824,0.12689688814279823
id01695,0.05301109189529332,0.9313523066060175,0.015636601498688424
id05761,0.6721324131317584,0.056090598604942525,0.27177698826329827
id16354,0.9143430655596619,0.051777991231064295,0.03387894320927402
id12207,0.09693265619983218,0.6148889809848167,0.28817836281535014
id05665,0.24582736035389297,0.007699666585719763,0.7464729730603852
id01911,0.8667370645074485,0.11359953236741216,0.019663403125139672
id19153,0.06492124401874197,0.05008822002656494,0.8849905359546925
id10295,0.689924523151018,0.23926935738856384,0.07080611946041701
id23038,0.4594862662119774,0.44888574603170034,0.0916279877563229
id23783,0.6174210991629462,0.3748862338891324,0.007692666947921468
id27879,0.9151847354078088,0.02693709180908515,0.057878172783108695
id19190,0.03616634242783985,0.9602036184502422,0.0036300391219192705
id05065,0.9364850855610252,0.045909910058092696,0.017605004380882815
id21296,0.0984122016337794,0.8460762159186442,0.055511582447573954
id13262,0.2038723738969595,0.2601623179557143,0.5359653081473249
id10333,0.8304433640257219,0.09821192310293123,0.07134471287134356
id16677,0.1627839910227654,0.39655766074154114,0.44065834823569566
id01392,0.369158488506685,0.03599190054572266,0.5948496109475917
id27874,0.5959576144683637,0.2776508207312948,0.12639156480034097
id02294,0.0023953678360275846,0.992220077229143,0.005384554934827867
id18298,0.012206959172478424,0.03351549142942483,0.9542775493980954
id06997,0.9364817679594548,0.01987808543981887,0.04364014660072974
id05243,0.4181472411095968,0.32757051211821886,0.2542822467721843
id00860,0.028394041687346685,0.9259137514769956,0.04569220683565534
id26681,0.9876149869769602,0.00996102348552906,0.002423989537509199
id06020,0.019205256769957556,0.0002565080420840821,0.9805382351879549
id27683,0.5108789673518577,0.1623989953838278,0.32672203726431537
id17655,0.026936683979154045,0.9698313629355877,0.0032319530852582025
id08817,0.1037701751839753,0.041366684601044056,0.8548631402149809
id11512,0.027356556239159346,0.016030898565620857,0.9566125451952195
id00478,0.14144116675815696,0.03510877853531837,0.8234500547065248
